state,yr,qtr,index_nsa,index_sa,Warning
VT,1997,1,101.66,102.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1997,2,101.74,101.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1997,3,103.35,102.84,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1997,4,103.37,103.52,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1998,1,104.19,105.18,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1998,2,106.02,105.75,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1998,3,107.13,106.47,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1998,4,108.98,109.05,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1999,1,107.12,108.23,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1999,2,112.11,111.94,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1999,3,115.97,115.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1999,4,115.92,115.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2000,1,117.61,119.05,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2000,2,120.88,120.72,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2000,3,124.86,123.71,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2000,4,126.78,126.80,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2001,1,127.33,129.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2001,2,134.73,134.44,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2001,3,136.18,134.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2001,4,138.01,138.05,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2002,1,139.87,141.96,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2002,2,144.57,144.13,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2002,3,149.08,147.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2002,4,149.76,149.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2003,1,149.59,151.99,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2003,2,155.03,154.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2003,3,161.21,159.68,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2003,4,164.14,164.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2004,1,167.43,170.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2004,2,179.96,178.99,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2004,3,183.85,182.19,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2004,4,188.41,188.40,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2005,1,191.55,194.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2005,2,200.12,198.81,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2005,3,207.02,205.52,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2005,4,208.30,208.28,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2006,1,204.41,207.66,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2006,2,214.46,212.94,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2006,3,215.19,213.96,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2006,4,217.31,217.59,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2007,1,212.71,215.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2007,2,218.86,217.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2007,3,219.37,218.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2007,4,214.83,215.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2008,1,216.16,217.93,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2008,2,213.99,212.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2008,3,209.41,208.69,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2008,4,211.68,212.80,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2009,1,208.54,209.12,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2009,2,212.46,211.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2009,3,211.37,210.59,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2009,4,204.97,206.50,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2010,1,208.03,207.79,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2010,2,203.41,203.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2010,3,203.20,201.95,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2010,4,201.00,203.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2011,1,202.76,202.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2011,2,200.07,200.44,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2011,3,197.84,196.01,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2011,4,205.59,208.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2012,1,205.49,205.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2012,2,201.33,201.39,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2012,3,205.57,202.94,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2012,4,199.84,203.02,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2013,1,206.31,206.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2013,2,205.76,205.15,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2013,3,210.75,207.41,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2013,4,204.21,208.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,1,201.99,203.23,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,2,211.60,210.14,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,3,209.84,206.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,4,199.48,203.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,1,203.66,205.50,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,2,214.91,212.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,3,215.80,212.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,4,206.04,210.29,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,1,207.28,209.34,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,2,214.22,211.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,3,218.96,215.71,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,4,209.59,213.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,1,221.51,223.64,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,2,222.25,219.88,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,3,224.04,221.24,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,4,228.54,232.16,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2018,1,224.47,226.38,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2018,2,230.62,228.49,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2018,3,233.38,231.06,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2018,4,233.60,236.41,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2019,1,237.55,239.70,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2019,2,242.97,240.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2019,3,247.23,245.01,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2019,4,243.97,246.43,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2020,1,254.82,257.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2020,2,249.96,247.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2020,3,261.68,259.21,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2020,4,272.65,275.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2021,1,284.50,287.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2021,2,307.68,305.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2021,3,320.33,316.81,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2021,4,328.08,331.81,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2022,1,335.61,339.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2022,2,355.76,352.69,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2022,3,367.81,363.32,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2022,4,355.88,360.28,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WA,1991,1,100.00,100.00,
WA,1991,2,101.55,100.71,
WA,1991,3,101.98,100.64,
WA,1991,4,103.65,102.95,
WA,1992,1,103.82,103.82,
WA,1992,2,105.40,104.49,
WA,1992,3,107.51,106.11,
WA,1992,4,108.17,107.47,
WA,1993,1,108.25,108.26,
WA,1993,2,110.63,109.62,
WA,1993,3,112.88,111.41,
WA,1993,4,113.78,113.12,
WA,1994,1,114.90,114.91,
WA,1994,2,117.99,116.81,
WA,1994,3,119.20,117.65,
WA,1994,4,118.83,118.28,
WA,1995,1,119.75,119.73,
WA,1995,2,119.72,118.40,
WA,1995,3,120.71,119.17,
WA,1995,4,120.55,120.12,
WA,1996,1,120.64,120.57,
WA,1996,2,122.81,121.34,
WA,1996,3,123.68,122.17,
WA,1996,4,123.06,122.73,
WA,1997,1,124.12,123.94,
WA,1997,2,127.27,125.67,
WA,1997,3,129.51,128.02,
WA,1997,4,129.89,129.61,
WA,1998,1,132.67,132.35,
WA,1998,2,136.78,135.05,
WA,1998,3,138.10,136.59,
WA,1998,4,139.28,139.02,
WA,1999,1,141.22,140.74,
WA,1999,2,144.89,143.09,
WA,1999,3,146.28,144.77,
WA,1999,4,147.41,147.14,
WA,2000,1,149.68,149.06,
WA,2000,2,151.97,150.14,
WA,2000,3,153.36,151.81,
WA,2000,4,154.21,153.91,
WA,2001,1,156.81,156.11,
WA,2001,2,159.41,157.55,
WA,2001,3,161.41,159.78,
WA,2001,4,161.55,161.17,
WA,2002,1,164.35,163.68,
WA,2002,2,167.67,165.76,
WA,2002,3,168.83,167.01,
WA,2002,4,170.93,170.52,
WA,2003,1,173.00,172.44,
WA,2003,2,177.03,174.98,
WA,2003,3,180.66,178.58,
WA,2003,4,183.35,182.92,
WA,2004,1,188.67,188.25,
WA,2004,2,196.13,193.80,
WA,2004,3,201.49,199.00,
WA,2004,4,206.74,206.30,
WA,2005,1,212.95,212.70,
WA,2005,2,225.19,222.40,
WA,2005,3,236.22,233.16,
WA,2005,4,241.78,241.30,
WA,2006,1,249.83,249.74,
WA,2006,2,260.77,257.47,
WA,2006,3,266.61,262.95,
WA,2006,4,269.04,268.58,
WA,2007,1,274.93,275.07,
WA,2007,2,280.10,276.44,
WA,2007,3,281.05,277.03,
WA,2007,4,275.33,274.88,
WA,2008,1,269.47,269.81,
WA,2008,2,268.75,265.21,
WA,2008,3,262.10,258.11,
WA,2008,4,248.78,248.39,
WA,2009,1,246.29,246.95,
WA,2009,2,241.54,238.20,
WA,2009,3,237.02,233.22,
WA,2009,4,233.69,233.34,
WA,2010,1,231.08,232.07,
WA,2010,2,232.17,228.81,
WA,2010,3,228.08,224.15,
WA,2010,4,218.41,218.18,
WA,2011,1,210.40,211.66,
WA,2011,2,209.10,205.84,
WA,2011,3,207.16,203.38,
WA,2011,4,201.34,201.35,
WA,2012,1,200.61,201.99,
WA,2012,2,210.01,206.47,
WA,2012,3,214.31,210.28,
WA,2012,4,216.58,216.86,
WA,2013,1,218.28,219.87,
WA,2013,2,228.34,224.14,
WA,2013,3,235.94,231.58,
WA,2013,4,230.43,231.02,
WA,2014,1,232.42,234.01,
WA,2014,2,242.71,237.88,
WA,2014,3,246.89,242.60,
WA,2014,4,245.23,246.18,
WA,2015,1,251.55,252.95,
WA,2015,2,264.76,259.17,
WA,2015,3,268.78,264.49,
WA,2015,4,272.00,273.42,
WA,2016,1,278.15,279.14,
WA,2016,2,291.66,285.30,
WA,2016,3,297.24,292.96,
WA,2016,4,299.27,301.14,
WA,2017,1,308.18,308.62,
WA,2017,2,325.89,318.65,
WA,2017,3,330.27,326.03,
WA,2017,4,332.28,334.60,
WA,2018,1,344.98,344.89,
WA,2018,2,359.76,351.53,
WA,2018,3,361.95,357.80,
WA,2018,4,359.01,361.96,
WA,2019,1,367.81,367.11,
WA,2019,2,379.74,370.63,
WA,2019,3,384.08,380.09,
WA,2019,4,386.50,390.42,
WA,2020,1,400.45,399.16,
WA,2020,2,412.99,402.35,
WA,2020,3,427.02,423.03,
WA,2020,4,440.56,446.00,
WA,2021,1,465.68,463.64,
WA,2021,2,503.01,489.13,
WA,2021,3,516.88,512.49,
WA,2021,4,529.33,536.88,
WA,2022,1,565.26,562.47,
WA,2022,2,590.19,572.86,
WA,2022,3,571.65,567.07,
WA,2022,4,548.03,556.75,
WI,1991,1,100.00,100.00,
WI,1991,2,101.83,101.12,
WI,1991,3,103.54,102.58,
WI,1991,4,103.92,103.75,
WI,1992,1,105.35,105.35,
WI,1992,2,108.66,107.90,
WI,1992,3,110.14,109.12,
WI,1992,4,111.65,111.46,
WI,1993,1,113.54,113.57,
WI,1993,2,116.43,115.59,
WI,1993,3,119.16,118.07,
WI,1993,4,120.83,120.60,
WI,1994,1,123.06,123.11,
WI,1994,2,125.91,124.99,
WI,1994,3,127.24,126.05,
WI,1994,4,128.01,127.78,
WI,1995,1,128.78,128.88,
WI,1995,2,131.17,130.20,
WI,1995,3,133.07,131.79,
WI,1995,4,133.48,133.24,
WI,1996,1,133.83,133.99,
WI,1996,2,137.16,136.13,
WI,1996,3,137.81,136.42,
WI,1996,4,137.47,137.25,
WI,1997,1,138.37,138.59,
WI,1997,2,140.65,139.56,
WI,1997,3,142.64,141.15,
WI,1997,4,142.16,141.96,
WI,1998,1,142.99,143.27,
WI,1998,2,146.22,145.08,
WI,1998,3,148.44,146.85,
WI,1998,4,149.14,148.93,
WI,1999,1,150.20,150.53,
WI,1999,2,154.45,153.24,
WI,1999,3,156.47,154.78,
WI,1999,4,157.27,157.00,
WI,2000,1,159.79,160.19,
WI,2000,2,163.19,161.94,
WI,2000,3,165.95,164.15,
WI,2000,4,166.46,166.11,
WI,2001,1,168.17,168.63,
WI,2001,2,172.22,170.94,
WI,2001,3,174.88,172.94,
WI,2001,4,176.02,175.61,
WI,2002,1,176.71,177.24,
WI,2002,2,181.14,179.80,
WI,2002,3,185.28,183.18,
WI,2002,4,186.28,185.86,
WI,2003,1,187.89,188.50,
WI,2003,2,192.53,191.10,
WI,2003,3,196.28,193.98,
WI,2003,4,198.36,197.99,
WI,2004,1,200.92,201.64,
WI,2004,2,205.97,204.31,
WI,2004,3,210.83,208.34,
WI,2004,4,211.98,211.71,
WI,2005,1,211.68,212.46,
WI,2005,2,218.77,216.86,
WI,2005,3,222.10,219.47,
WI,2005,4,221.76,221.63,
WI,2006,1,222.83,223.68,
WI,2006,2,226.37,224.20,
WI,2006,3,227.49,224.85,
WI,2006,4,224.91,224.79,
WI,2007,1,224.21,225.17,
WI,2007,2,228.24,225.97,
WI,2007,3,226.99,224.34,
WI,2007,4,222.79,222.58,
WI,2008,1,220.12,221.30,
WI,2008,2,220.61,218.37,
WI,2008,3,218.35,215.70,
WI,2008,4,213.12,212.74,
WI,2009,1,214.62,216.10,
WI,2009,2,213.41,211.29,
WI,2009,3,210.96,208.13,
WI,2009,4,207.41,206.95,
WI,2010,1,202.70,204.49,
WI,2010,2,205.56,203.49,
WI,2010,3,205.09,202.02,
WI,2010,4,203.13,202.67,
WI,2011,1,192.65,194.73,
WI,2011,2,195.67,193.58,
WI,2011,3,197.06,193.82,
WI,2011,4,194.47,194.19,
WI,2012,1,191.58,193.93,
WI,2012,2,195.81,193.46,
WI,2012,3,198.33,194.93,
WI,2012,4,194.44,194.39,
WI,2013,1,194.48,196.98,
WI,2013,2,203.21,200.47,
WI,2013,3,205.73,202.18,
WI,2013,4,202.89,203.16,
WI,2014,1,200.77,203.29,
WI,2014,2,208.56,205.43,
WI,2014,3,210.55,207.06,
WI,2014,4,208.84,209.38,
WI,2015,1,210.17,212.67,
WI,2015,2,216.78,213.26,
WI,2015,3,217.84,214.40,
WI,2015,4,216.78,217.57,
WI,2016,1,218.15,220.54,
WI,2016,2,227.25,223.44,
WI,2016,3,229.81,226.29,
WI,2016,4,228.91,229.93,
WI,2017,1,230.68,232.99,
WI,2017,2,241.11,237.05,
WI,2017,3,244.35,240.63,
WI,2017,4,240.97,242.23,
WI,2018,1,246.48,248.80,
WI,2018,2,257.11,252.70,
WI,2018,3,260.35,256.37,
WI,2018,4,258.44,260.06,
WI,2019,1,260.99,263.38,
WI,2019,2,271.31,266.40,
WI,2019,3,276.55,272.35,
WI,2019,4,275.05,277.14,
WI,2020,1,279.67,282.19,
WI,2020,2,288.03,282.38,
WI,2020,3,297.35,292.91,
WI,2020,4,304.31,307.11,
WI,2021,1,311.46,314.20,
WI,2021,2,334.36,327.24,
WI,2021,3,343.63,338.67,
WI,2021,4,345.88,349.51,
WI,2022,1,359.09,362.24,
WI,2022,2,382.28,373.57,
WI,2022,3,383.91,378.49,
WI,2022,4,380.14,384.54,
WV,1991,1,100.00,100.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,2,100.89,99.93,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,3,100.34,99.64,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,4,102.36,102.86,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,1,103.61,103.49,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,2,108.07,107.16,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,3,106.37,105.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,4,106.92,107.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,1,108.37,108.11,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,2,111.92,111.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,3,114.99,113.88,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,4,112.67,113.38,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,1,116.69,116.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,2,118.27,117.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,3,120.64,119.25,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,4,120.67,121.52,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,1,124.67,124.30,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,2,123.64,123.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,3,127.02,125.47,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,4,125.79,126.67,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,1,127.71,127.47,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,2,127.22,126.50,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,3,130.19,128.75,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,4,126.15,126.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,1,126.94,126.93,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,2,132.44,131.38,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,3,128.99,127.79,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,4,130.34,130.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,1,129.91,130.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,2,134.91,133.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,3,133.73,132.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,4,133.66,134.21,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,1,135.19,135.47,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,2,136.65,134.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,3,136.58,135.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,4,135.92,136.45,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,1,137.10,137.30,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,2,139.81,138.05,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,3,138.78,138.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,4,137.60,138.12,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2001,1,140.31,140.36,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
